,report_datetime,lamppost_district_en,no,no2,pm2_5
62,2024-03-19 21:00:00,Yau Tsim Mong,3.8943666666666665,16.480362152777776,11.988888888888889
63,2024-03-19 22:00:00,Central and Western,11.9184,36.63926388888889,11.733333333333333
64,2024-03-19 22:00:00,Kowloon City,14.299999999999999,46.61343333333334,7.04375
65,2024-03-19 22:00:00,Yau Tsim Mong,8.011466666666667,22.895554513888886,12.761458333333332
66,2024-03-19 23:00:00,Central and Western,53.56346666666666,76.78038055555555,13.772222222222224
67,2024-03-19 23:00:00,Kowloon City,12.025,39.32410625,7.75
68,2024-03-19 23:00:00,Yau Tsim Mong,9.712299999999999,33.529974652777774,12.942708333333334
69,2024-03-20 00:00:00,Central and Western,64.99653333333333,89.12454444444445,15.034027777777778
70,2024-03-20 00:00:00,Kowloon City,8.7724,26.9972125,7.516666666666667
71,2024-03-20 00:00:00,Yau Tsim Mong,18.915000000000003,32.598715625000004,12.728125
72,2024-03-20 01:00:00,Central and Western,65.9178,88.6914625,13.74375
73,2024-03-20 01:00:00,Kowloon City,22.664199999999997,38.39151875,7.883333333333333
74,2024-03-20 01:00:00,Yau Tsim Mong,28.0774,44.5489875,12.714583333333332
75,2024-03-20 02:00:00,Central and Western,53.050399999999996,84.34735833333333,13.195833333333333
76,2024-03-20 02:00:00,Kowloon City,8.35692,10.6314975,6.203333333333333
77,2024-03-20 02:00:00,Yau Tsim Mong,64.5437,56.160498958333335,12.367708333333333
78,2024-03-20 03:00:00,Central and Western,33.903999999999996,80.07100625,13.706249999999999
79,2024-03-20 03:00:00,Kowloon City,3.83968,15.626021666666666,6.239999999999999
80,2024-03-20 03:00:00,Yau Tsim Mong,22.744799999999998,37.82558958333333,12.040625
81,2024-03-20 04:00:00,Central and Western,21.9596,73.50303958333333,12.956249999999999
82,2024-03-20 04:00:00,Kowloon City,1.4747200000000003,22.120656666666665,6.616666666666667
83,2024-03-20 04:00:00,Yau Tsim Mong,66.0582,65.25521979166666,12.596874999999999
84,2024-03-20 05:00:00,Central and Western,24.063,85.49914374999999,19.349999999999998
85,2024-03-20 05:00:00,Kowloon City,0.7915885714285713,28.138863571428573,11.354285714285714
86,2024-03-20 05:00:00,Yau Tsim Mong,28.557100000000002,60.26348541666667,17.204166666666666
87,2024-03-20 06:00:00,Central and Western,23.53,97.00504166666667,27.191666666666666
88,2024-03-20 06:00:00,Kowloon City,0.16848,29.16049666666667,16.37
89,2024-03-20 06:00:00,Yau Tsim Mong,44.960499999999996,58.45012083333333,21.452083333333334
90,2024-03-20 07:00:00,Central and Western,17.9426,76.43232083333334,25.735416666666666
91,2024-03-20 07:00:00,Kowloon City,1.03168,20.714601666666667,14.043333333333335
92,2024-03-20 07:00:00,Yau Tsim Mong,38.8037,53.025968750000004,20.160416666666666
93,2024-03-20 08:00:00,Central and Western,21.06866666666667,91.69779513888888,22.409722222222225
94,2024-03-20 08:00:00,Kowloon City,0.57616,18.540158333333334,12.9
95,2024-03-20 08:00:00,Yau Tsim Mong,23.959957894736846,50.87657061403509,17.442105263157895
96,2024-03-20 09:00:00,Central and Western,30.631466666666668,113.00516111111112,30.5
97,2024-03-20 09:00:00,Kowloon City,0.17264,18.702763333333333,17.966666666666665
98,2024-03-20 09:00:00,Yau Tsim Mong,24.6688,51.38796250000001,23.436458333333334
99,2024-03-20 10:00:00,Central and Western,16.2656,78.35860555555557,27.88888888888889
100,2024-03-20 10:00:00,Kowloon City,0.61776,19.69114666666667,16.763333333333332
101,2024-03-20 10:00:00,Yau Tsim Mong,14.349400000000001,42.968769791666666,22.182291666666668
102,2024-03-20 11:00:00,Central and Western,11.0344,62.124675,22.61388888888889
103,2024-03-20 11:00:00,Kowloon City,0.29328,14.452715,13.713333333333333
104,2024-03-20 11:00:00,Yau Tsim Mong,39.631800000000005,59.17347395833334,20.3625
105,2024-03-20 12:00:00,Central and Western,12.323999999999998,41.230463888888885,16.622222222222224
106,2024-03-20 12:00:00,Kowloon City,2.12576,9.007041666666666,10.161666666666667
107,2024-03-20 12:00:00,Yau Tsim Mong,51.29409999999999,57.184751041666665,15.329166666666666
108,2024-03-20 13:00:00,Central and Western,7.352799999999999,37.66484444444445,13.138888888888888
109,2024-03-20 13:00:00,Kowloon City,1.12944,11.503506666666667,7.948333333333333
110,2024-03-20 13:00:00,Yau Tsim Mong,22.243,39.088966666666664,13.1625
111,2024-03-20 14:00:00,Central and Western,5.411466666666667,33.387163888888885,14.125000000000002
112,2024-03-20 14:00:00,Kowloon City,0.24752,15.779061666666665,9.055
113,2024-03-20 14:00:00,Yau Tsim Mong,9.49,28.9580375,14.896875
114,2024-03-20 15:00:00,Central and Western,3.3176,24.805233333333334,13.244444444444445
115,2024-03-20 15:00:00,Kowloon City,0.63024,14.1035925,8.6575
116,2024-03-20 15:00:00,Yau Tsim Mong,6.4857000000000005,18.791239583333333,14.082291666666668
117,2024-03-20 16:00:00,Central and Western,1.871133333333333,21.357847916666667,14.41527777777778
118,2024-03-20 16:00:00,Kowloon City,0.1144,13.909104166666665,10.55625
119,2024-03-20 16:00:00,Yau Tsim Mong,3.89324,14.248263125,16.319791666666667
120,2024-03-20 17:00:00,Central and Western,0.442,16.694910416666666,15.095833333333333
121,2024-03-20 17:00:00,Kowloon City,0.12739999999999999,10.864245833333335,8.772916666666667
122,2024-03-20 17:00:00,Yau Tsim Mong,3.0107999999999997,11.869766458333332,15.489791666666667
123,2024-03-20 18:00:00,Central and Western,0.0,10.362083333333333,15.1875
124,2024-03-20 18:00:00,Kowloon City,0.07540000000000001,10.385995833333334,9.0
125,2024-03-20 18:00:00,Yau Tsim Mong,2.82802,11.867375208333334,16.425208333333334
126,2024-03-20 19:00:00,Central and Western,0.0,9.720431249999999,18.243750000000002
127,2024-03-20 19:00:00,Kowloon City,0.13,8.5367625,10.610416666666667
128,2024-03-20 19:00:00,Yau Tsim Mong,3.1941,12.101717708333334,18.892708333333335
129,2024-03-20 20:00:00,Central and Western,0.0416,7.775547916666667,15.799999999999999
130,2024-03-20 20:00:00,Kowloon City,0.8346,3.463327083333333,9.189583333333333
131,2024-03-20 20:00:00,Yau Tsim Mong,3.7439999999999998,11.288692708333334,16.388541666666665
132,2024-03-20 21:00:00,Central and Western,0.663,13.080137500000001,11.447916666666666
133,2024-03-20 21:00:00,Kowloon City,1.0753599999999999,0.9533116666666666,6.68
134,2024-03-20 21:00:00,Yau Tsim Mong,4.2627,11.159166666666666,12.584375
135,2024-03-20 22:00:00,Central and Western,5.3508,30.253297916666668,10.879166666666668
136,2024-03-20 22:00:00,Kowloon City,0.9380800000000001,9.788183333333334,6.73
137,2024-03-20 22:00:00,Yau Tsim Mong,6.494800000000001,19.743754166666665,11.534374999999999
138,2024-03-20 23:00:00,Central and Western,41.3712,87.22084375000001,13.13125
139,2024-03-20 23:00:00,Kowloon City,4.66128,26.785188333333334,6.32
140,2024-03-20 23:00:00,Yau Tsim Mong,8.5462,25.859376041666668,11.74375
141,2024-03-21 00:00:00,Central and Western,50.116733333333336,108.19210625,14.529861111111112
142,2024-03-21 00:00:00,Kowloon City,4.47408,21.581828333333334,5.633333333333334
143,2024-03-21 00:00:00,Yau Tsim Mong,14.004466666666668,28.41203541666667,11.878124999999999
144,2024-03-21 01:00:00,Central and Western,36.1504,98.39196666666668,15.091666666666667
145,2024-03-21 01:00:00,Kowloon City,2.8704,10.004990000000001,5.286666666666667
146,2024-03-21 01:00:00,Yau Tsim Mong,10.5924,30.073954166666667,11.296180555555557
147,2024-03-21 02:00:00,Central and Western,34.510666666666665,99.99144722222222,15.574999999999998
148,2024-03-21 02:00:00,Kowloon City,1.41232,11.51626,5.3
149,2024-03-21 02:00:00,Yau Tsim Mong,22.3548,34.097232291666664,11.211458333333333
150,2024-03-21 03:00:00,Central and Western,30.593333333333334,92.6476527777778,14.252777777777778
151,2024-03-21 03:00:00,Kowloon City,2.80176,9.424713333333333,6.454999999999999
152,2024-03-21 03:00:00,Yau Tsim Mong,12.0458,28.376166666666666,11.060416666666667
153,2024-03-21 04:00:00,Central and Western,25.095200000000002,77.39679166666666,13.180555555555555
154,2024-03-21 04:00:00,Kowloon City,2.95152,11.902048333333333,5.473333333333334
155,2024-03-21 04:00:00,Yau Tsim Mong,29.653000000000002,40.4838625,11.345833333333333
156,2024-03-21 05:00:00,Central and Western,17.7632,95.35242222222222,15.555555555555555
157,2024-03-21 05:00:00,Kowloon City,0.39936,23.638303333333337,6.741666666666667
158,2024-03-21 05:00:00,Yau Tsim Mong,23.9551,35.83288125,11.501041666666666
159,2024-03-21 06:00:00,Central and Western,16.70586666666667,96.11230833333333,17.758333333333333
160,2024-03-21 06:00:00,Kowloon City,0.22463999999999998,24.33336,6.778333333333333
161,2024-03-21 06:00:00,Yau Tsim Mong,32.0905,40.98403229166667,12.21875
162,2024-03-21 07:00:00,Central and Western,23.736266666666666,111.4853888888889,16.16111111111111
163,2024-03-21 07:00:00,Kowloon City,0.38801454545454545,23.169328484848485,7.024242424242424
164,2024-03-21 07:00:00,Yau Tsim Mong,8.7022,32.26991875,12.070833333333333
165,2024-03-21 08:00:00,Central and Western,18.661066666666667,95.67125555555555,17.20277777777778
166,2024-03-21 08:00:00,Yau Tsim Mong,7.83588,34.245489791666664,12.467083333333333
167,2024-03-21 09:00:00,Central and Western,19.778200000000002,103.36576666666667,23.804861111111112
168,2024-03-21 09:00:00,Yau Tsim Mong,19.294340000000002,47.29733083333334,12.212291666666667
169,2024-03-21 10:00:00,Central and Western,26.631800000000002,87.14512083333334,103.40208333333332
170,2024-03-21 10:00:00,Yau Tsim Mong,18.31102,42.77308583333333,12.428541666666666
171,2024-03-21 11:00:00,Central and Western,17.6228,64.91845208333334,13.335416666666667
172,2024-03-21 11:00:00,Yau Tsim Mong,12.42358,42.54950395833334,14.195833333333333
173,2024-03-21 12:00:00,Central and Western,9.022,48.72171875,15.610416666666666
174,2024-03-21 12:00:00,Yau Tsim Mong,21.923199999999998,40.44002291666667,15.864583333333334
175,2024-03-21 13:00:00,Central and Western,5.8084,36.0361375,16.235416666666666
176,2024-03-21 13:00:00,Yau Tsim Mong,7.0278,28.44591145833333,16.436458333333334
177,2024-03-21 14:00:00,Central and Western,4.167800000000001,34.10321041666666,21.150000000000002
178,2024-03-21 14:00:00,Yau Tsim Mong,8.6905,27.555170833333335,18.929166666666667
179,2024-03-21 15:00:00,Central and Western,6.7444,38.60274583333334,20.777083333333334
180,2024-03-21 15:00:00,Yau Tsim Mong,9.7032,29.24897291666667,19.976041666666667
181,2024-03-21 16:00:00,Central and Western,5.161866666666667,29.85874166666667,18.070138888888888
182,2024-03-21 16:00:00,Yau Tsim Mong,6.393833333333333,17.877250694444445,18.369791666666668
183,2024-03-21 17:00:00,Central and Western,0.0,14.953283333333333,15.944444444444445
184,2024-03-21 17:00:00,Yau Tsim Mong,4.051233333333333,12.83569861111111,18.061458333333334
185,2024-03-21 18:00:00,Central and Western,0.9256000000000001,21.18116111111111,18.727777777777778
186,2024-03-21 18:00:00,Yau Tsim Mong,4.8334,12.36807638888889,20.230555555555558
187,2024-03-21 19:00:00,Central and Western,0.052,19.060919444444444,21.019444444444446
188,2024-03-21 19:00:00,Yau Tsim Mong,4.022200000000001,14.162178125000002,21.707291666666666
189,2024-03-21 20:00:00,Central and Western,0.062400000000000004,17.22762777777778,26.983333333333334
190,2024-03-21 20:00:00,Yau Tsim Mong,3.8259000000000003,16.210682291666668,23.610416666666666
191,2024-03-21 21:00:00,Central and Western,0.4853333333333334,19.815491666666667,27.13888888888889
192,2024-03-21 21:00:00,Yau Tsim Mong,3.9273000000000002,18.295055208333334,23.570833333333336
193,2024-03-21 22:00:00,Central and Western,13.104000000000001,46.204263888888896,25.252777777777776
194,2024-03-21 22:00:00,Yau Tsim Mong,7.2605,31.450915625000004,20.690625
195,2024-03-21 23:00:00,Central and Western,42.477066666666666,97.93497222222221,30.70277777777778
196,2024-03-21 23:00:00,Yau Tsim Mong,10.3909,39.72065520833333,21.239583333333332
197,2024-03-22 00:00:00,Central and Western,54.38506666666667,112.23464722222224,33.03055555555556
198,2024-03-22 00:00:00,Yau Tsim Mong,11.8924,42.46660729166667,20.886458333333334
199,2024-03-22 01:00:00,Central and Western,36.63573333333333,108.04730277777777,32.74444444444445
200,2024-03-22 01:00:00,Yau Tsim Mong,44.124860000000005,59.18861854166667,20.228125000000002
201,2024-03-22 02:00:00,Central and Western,48.888666666666666,122.37089027777778,30.378472222222225
202,2024-03-22 02:00:00,Yau Tsim Mong,14.98276,38.62506416666667,20.19666666666667
203,2024-03-22 03:00:00,Central and Western,39.2548,117.59768958333332,27.09166666666667
204,2024-03-22 03:00:00,Kowloon City,2.1372,22.459815625,10.928125
205,2024-03-22 03:00:00,Yau Tsim Mong,13.74698,46.33445416666667,18.966041666666666
206,2024-03-22 04:00:00,Central and Western,29.546400000000002,98.12494375,19.025
207,2024-03-22 04:00:00,Kowloon City,2.6676,23.12737291666667,10.1
208,2024-03-22 04:00:00,Yau Tsim Mong,48.815,58.37041250000001,17.951041666666665
209,2024-03-22 05:00:00,Central and Western,33.3034,93.99206666666667,18.139583333333334
210,2024-03-22 05:00:00,Kowloon City,4.3706000000000005,22.047325,9.464583333333334
211,2024-03-22 05:00:00,Yau Tsim Mong,34.7373,53.33483854166667,19.825
212,2024-03-22 06:00:00,Central and Western,25.3734,104.45378541666668,23.43541666666667
213,2024-03-22 06:00:00,Kowloon City,3.9884,31.516675000000003,10.316666666666666
214,2024-03-22 06:00:00,Yau Tsim Mong,21.777600000000003,46.87049270833333,22.006249999999998
215,2024-03-22 07:00:00,Central and Western,32.89,123.06568125,26.66875
216,2024-03-22 07:00:00,Kowloon City,2.379,27.706616666666665,10.05625
217,2024-03-22 07:00:00,Yau Tsim Mong,47.476,67.12637291666667,22.123958333333334
218,2024-03-22 08:00:00,Central and Western,37.3984,113.11675277777778,26.57361111111111
219,2024-03-22 08:00:00,Kowloon City,1.7160000000000002,29.94243541666667,9.387500000000001
220,2024-03-22 08:00:00,Yau Tsim Mong,11.557866666666667,57.09175798611111,20.282638888888886
221,2024-03-22 09:00:00,Central and Western,42.08186666666666,137.03988055555556,23.766666666666666
222,2024-03-22 09:00:00,Kowloon City,2.7975999999999996,44.10262083333333,10.1
223,2024-03-22 09:00:00,Yau Tsim Mong,18.044433333333334,72.209771875,20.73923611111111
224,2024-03-22 10:00:00,Central and Western,32.17066666666667,140.1378777777778,27.905555555555555
225,2024-03-22 10:00:00,Kowloon City,4.524,58.55772708333333,13.5875
226,2024-03-22 10:00:00,Yau Tsim Mong,18.1948,83.31026435185186,24.18148148148148
227,2024-03-22 11:00:00,Central and Western,24.322133333333337,96.57993055555556,34.18888888888889
228,2024-03-22 11:00:00,Kowloon City,0.1898,24.315027083333334,12.902083333333332
229,2024-03-22 11:00:00,Yau Tsim Mong,21.859933333333334,72.81024131944444,25.773958333333336
230,2024-03-22 12:00:00,Central and Western,15.017600000000002,83.97538611111112,33.14722222222222
231,2024-03-22 12:00:00,Kowloon City,0.44459999999999994,17.332577083333334,14.770833333333334
232,2024-03-22 12:00:00,Yau Tsim Mong,14.3182,53.22922500000001,25.770833333333332
233,2024-03-22 13:00:00,Central and Western,9.613066666666667,58.87788888888889,33.64722222222222
234,2024-03-22 13:00:00,Kowloon City,0.2392,13.980841666666668,12.24375
235,2024-03-22 13:00:00,Yau Tsim Mong,6.7405,49.30757500000001,27.556250000000002
236,2024-03-22 14:00:00,Central and Western,16.64346666666667,62.682633333333335,32.855555555555554
237,2024-03-22 14:00:00,Kowloon City,2.483,19.424920833333335,14.691666666666668
238,2024-03-22 14:00:00,Yau Tsim Mong,8.1393,42.946850000000005,29.827083333333334
239,2024-03-22 15:00:00,Central and Western,16.993599999999997,52.26741111111111,23.080555555555552
240,2024-03-22 15:00:00,Kowloon City,0.6499999999999999,15.774279166666666,14.893749999999999
241,2024-03-22 15:00:00,Yau Tsim Mong,11.1839,65.03203645833334,25.29895833333333
242,2024-03-22 16:00:00,Central and Western,6.0528,37.48417222222222,26.825
243,2024-03-22 16:00:00,Kowloon City,0.6474,17.51590625,16.068749999999998
244,2024-03-22 16:00:00,Yau Tsim Mong,7.0538,103.28207291666666,31.60729166666667
245,2024-03-22 17:00:00,Central and Western,2.0418666666666665,29.50271111111111,31.319444444444443
246,2024-03-22 17:00:00,Kowloon City,0.6614399999999999,17.283157916666667,13.755416666666667
247,2024-03-22 17:00:00,Yau Tsim Mong,5.9761,36.41076666666667,32.01145833333333
248,2024-03-22 18:00:00,Central and Western,0.7176,25.283483333333333,23.447222222222223
249,2024-03-22 18:00:00,Kowloon City,0.79872,13.856496666666667,11.57
250,2024-03-22 18:00:00,Yau Tsim Mong,7.05666,32.3440475,29.281666666666666
251,2024-03-22 19:00:00,Central and Western,2.071333333333333,22.851050694444442,25.759027777777778
252,2024-03-22 19:00:00,Kowloon City,1.10448,12.966951666666667,11.305
253,2024-03-22 19:00:00,Yau Tsim Mong,4.54974,26.765659791666668,24.26125
254,2024-03-22 20:00:00,Central and Western,0.5823999999999999,24.223362500000004,29.037500000000005
255,2024-03-22 20:00:00,Kowloon City,1.118,20.489027083333333,13.264583333333334
256,2024-03-22 20:00:00,Yau Tsim Mong,5.2429,28.822533333333336,24.801458333333333
257,2024-03-22 21:00:00,Central and Western,3.016,35.2709375,26.8875
258,2024-03-22 21:00:00,Kowloon City,1.3598,19.982879166666667,13.61875
259,2024-03-22 21:00:00,Yau Tsim Mong,5.16048,31.605549791666665,24.995625
260,2024-03-22 22:00:00,Central and Western,17.621066666666668,57.25449583333333,33.613194444444446
261,2024-03-22 22:00:00,Kowloon City,1.4265333333333334,24.466472916666664,14.739583333333334
262,2024-03-22 22:00:00,Yau Tsim Mong,10.165133333333333,41.248398263888895,27.677083333333332
263,2024-03-22 23:00:00,Central and Western,46.4854,80.5612125,35.108333333333334
264,2024-03-22 23:00:00,Kowloon City,2.509,27.423652083333334,13.924999999999999
265,2024-03-22 23:00:00,Yau Tsim Mong,13.8307,45.812364583333334,26.813541666666666
266,2024-03-23 00:00:00,Central and Western,46.449000000000005,78.56451875,25.889583333333334
267,2024-03-23 00:00:00,Kowloon City,8.931,39.53931875,11.643749999999999
268,2024-03-23 00:00:00,Yau Tsim Mong,19.5585,55.409247916666665,21.311458333333334
269,2024-03-23 01:00:00,Central and Western,55.63133333333334,86.5459798611111,25.549305555555552
270,2024-03-23 01:00:00,Kowloon City,11.83,42.47258541666667,9.387500000000001
271,2024-03-23 01:00:00,Yau Tsim Mong,20.431233333333335,53.80113229166667,18.168402777777775
272,2024-03-23 02:00:00,Central and Western,28.2984,60.70055277777778,15.547222222222222
273,2024-03-23 02:00:00,Kowloon City,10.0854,27.51133125,8.545833333333333
274,2024-03-23 02:00:00,Yau Tsim Mong,22.892566666666667,57.26113819444445,16.62951388888889
275,2024-03-23 03:00:00,Central and Western,45.20186666666666,78.51802222222223,16.425
276,2024-03-23 03:00:00,Kowloon City,10.2492,26.77004375,8.6875
277,2024-03-23 03:00:00,Yau Tsim Mong,94.09053333333333,71.51763784722222,17.241666666666667
278,2024-03-23 04:00:00,Central and Western,103.3448,114.62058333333334,15.655555555555557
279,2024-03-23 04:00:00,Kowloon City,9.8514,37.02850625,8.59375
280,2024-03-23 04:00:00,Yau Tsim Mong,75.3909,72.24165520833334,16.16875
281,2024-03-23 05:00:00,Central and Western,27.615466666666666,72.82153333333333,14.41388888888889
282,2024-03-23 05:00:00,Kowloon City,12.9688,49.31554583333334,8.50625
283,2024-03-23 05:00:00,Yau Tsim Mong,26.2938,53.03991770833334,17.443749999999998
284,2024-03-23 06:00:00,Central and Western,36.28906666666666,75.61132500000001,16.025
285,2024-03-23 06:00:00,Kowloon City,12.5346,52.08541041666667,10.383333333333333
286,2024-03-23 06:00:00,Yau Tsim Mong,55.471000000000004,71.17356354166667,17.81041666666667
287,2024-03-23 07:00:00,Central and Western,18.820533333333334,62.04496666666666,13.980555555555554
288,2024-03-23 07:00:00,Kowloon City,9.4198,49.3793125,11.402083333333332
289,2024-03-23 07:00:00,Yau Tsim Mong,60.698299999999996,65.46046875,16.546875
290,2024-03-23 08:00:00,Central and Western,31.23466666666667,68.64481666666667,14.861111111111109
291,2024-03-23 08:00:00,Kowloon City,8.1068,50.44341875,10.958333333333334
292,2024-03-23 08:00:00,Yau Tsim Mong,65.8658,70.77502187500001,19.276041666666668
293,2024-03-23 09:00:00,Central and Western,35.037600000000005,85.52172777777777,20.833333333333332
294,2024-03-23 09:00:00,Kowloon City,4.8594,45.89207291666667,11.00625
295,2024-03-23 09:00:00,Yau Tsim Mong,41.8938,64.83077291666667,23.29895833333333
296,2024-03-23 10:00:00,Central and Western,27.740266666666667,72.73119722222222,21.38611111111111
297,2024-03-23 10:00:00,Kowloon City,2.9146,38.244058333333335,11.5625
298,2024-03-23 10:00:00,Yau Tsim Mong,42.754400000000004,74.07096145833334,23.412499999999998
299,2024-03-23 11:00:00,Central and Western,25.133333333333336,69.60131666666668,21.822222222222223
300,2024-03-23 11:00:00,Kowloon City,3.0238,36.737570833333336,13.268749999999999
301,2024-03-23 11:00:00,Yau Tsim Mong,47.391760000000005,72.53099645833333,24.23645833333333
302,2024-03-23 12:00:00,Central and Western,25.8128,56.129279861111115,21.519444444444446
303,2024-03-23 12:00:00,Kowloon City,3.4829600000000003,35.28927041666667,12.856250000000001
304,2024-03-23 12:00:00,Yau Tsim Mong,40.13152,68.48221166666666,23.376458333333332
305,2024-03-23 13:00:00,Central and Western,12.662,42.16172291666667,19.510416666666668
306,2024-03-23 13:00:00,Kowloon City,3.5048,35.42557166666666,14.270000000000001
307,2024-03-23 13:00:00,Yau Tsim Mong,20.45446,53.287810625,22.16604166666667
308,2024-03-23 14:00:00,Central and Western,14.905800000000001,39.50743541666667,18.443749999999998
309,2024-03-23 14:00:00,Kowloon City,3.2905600000000006,36.834815,13.003333333333332
310,2024-03-23 14:00:00,Yau Tsim Mong,18.5874,47.7532625,22.884375000000002
311,2024-03-23 15:00:00,Central and Western,7.9559999999999995,33.69669791666667,18.283333333333335
312,2024-03-23 15:00:00,Kowloon City,3.7190399999999997,32.042750000000005,12.966666666666667
